run,model,dataset,missing_rate,seed,MAE,MSE,RMSE,MRE,metrics_file
mean/solar/mr0.5/seed42,mean,solar,0.5,42,0.7016487020284937,0.7433471385127318,0.8621758164740715,0.9056010926168987,output/imputation/cuda/paper_campaign/mean/solar/mr0.5/seed42/metrics/mean_metrics.json
mean/solar/mr0.5/seed456,mean,solar,0.5,456,0.7014916767969775,0.7424515177832418,0.8616562642859633,0.9057723112280792,output/imputation/cuda/paper_campaign/mean/solar/mr0.5/seed456/metrics/mean_metrics.json
median/appliances_energy/mr0.1/seed123,median,appliances_energy,0.1,123,0.7304371678895369,0.9051866554276967,0.9514129783788409,0.7248718068693702,output/imputation/cuda/paper_campaign/median/appliances_energy/mr0.1/seed123/metrics/median_metrics.json
median/appliances_energy/mr0.1/seed42,median,appliances_energy,0.1,42,0.7319959964471637,0.9082617632603224,0.9530276823158509,0.7262991982634303,output/imputation/cuda/paper_campaign/median/appliances_energy/mr0.1/seed42/metrics/median_metrics.json
median/appliances_energy/mr0.1/seed456,median,appliances_energy,0.1,456,0.7286195637834748,0.90263545193703,0.9500712878184615,0.7244696367781353,output/imputation/cuda/paper_campaign/median/appliances_energy/mr0.1/seed456/metrics/median_metrics.json
median/appliances_energy/mr0.3/seed123,median,appliances_energy,0.3,123,0.7311405081465392,0.9069876762193356,0.9523590059527633,0.7252629671401659,output/imputation/cuda/paper_campaign/median/appliances_energy/mr0.3/seed123/metrics/median_metrics.json
median/appliances_energy/mr0.3/seed42,median,appliances_energy,0.3,42,0.7311116903331913,0.9061744665854125,0.9519319653133896,0.7253211514049298,output/imputation/cuda/paper_campaign/median/appliances_energy/mr0.3/seed42/metrics/median_metrics.json
median/appliances_energy/mr0.3/seed456,median,appliances_energy,0.3,456,0.7302082828918697,0.9036668009326718,0.950613907394938,0.7246578395819734,output/imputation/cuda/paper_campaign/median/appliances_energy/mr0.3/seed456/metrics/median_metrics.json
median/appliances_energy/mr0.5/seed123,median,appliances_energy,0.5,123,0.730847648009039,0.9056904697802926,0.9516777131888151,0.7253237030033568,output/imputation/cuda/paper_campaign/median/appliances_energy/mr0.5/seed123/metrics/median_metrics.json
median/appliances_energy/mr0.5/seed42,median,appliances_energy,0.5,42,0.7314206917731324,0.9068116658177607,0.9522665938789204,0.72565087990474,output/imputation/cuda/paper_campaign/median/appliances_energy/mr0.5/seed42/metrics/median_metrics.json
median/appliances_energy/mr0.5/seed456,median,appliances_energy,0.5,456,0.7308998666116538,0.9048258612055908,0.9512233498004509,0.7258894190595029,output/imputation/cuda/paper_campaign/median/appliances_energy/mr0.5/seed456/metrics/median_metrics.json
median/citylearn_zone5/mr0.1/seed123,median,citylearn_zone5,0.1,123,0.7464443208835033,1.0133106023808915,1.00663330085036,0.9151800893242578,output/imputation/cuda/paper_campaign/median/citylearn_zone5/mr0.1/seed123/metrics/median_metrics.json
median/citylearn_zone5/mr0.1/seed42,median,citylearn_zone5,0.1,42,0.7445530617717488,1.007920451323534,1.0039524148701142,0.9154320946334819,output/imputation/cuda/paper_campaign/median/citylearn_zone5/mr0.1/seed42/metrics/median_metrics.json
median/citylearn_zone5/mr0.1/seed456,median,citylearn_zone5,0.1,456,0.744259655416097,1.008339030310479,1.004160858782336,0.914741962647385,output/imputation/cuda/paper_campaign/median/citylearn_zone5/mr0.1/seed456/metrics/median_metrics.json
median/citylearn_zone5/mr0.3/seed123,median,citylearn_zone5,0.3,123,0.7460178632860144,1.0116714099287232,1.0058187758879444,0.9151030139730444,output/imputation/cuda/paper_campaign/median/citylearn_zone5/mr0.3/seed123/metrics/median_metrics.json
median/citylearn_zone5/mr0.3/seed42,median,citylearn_zone5,0.3,42,0.7450440375204564,1.010253315963594,1.0051135836131129,0.9152971356728543,output/imputation/cuda/paper_campaign/median/citylearn_zone5/mr0.3/seed42/metrics/median_metrics.json
median/citylearn_zone5/mr0.3/seed456,median,citylearn_zone5,0.3,456,0.7445320830360364,1.0077469328626654,1.0038659934785445,0.9147101310986309,output/imputation/cuda/paper_campaign/median/citylearn_zone5/mr0.3/seed456/metrics/median_metrics.json
median/citylearn_zone5/mr0.5/seed123,median,citylearn_zone5,0.5,123,0.7457446975495287,1.0111216930169773,1.0055454703875788,0.9153428859914301,output/imputation/cuda/paper_campaign/median/citylearn_zone5/mr0.5/seed123/metrics/median_metrics.json
median/citylearn_zone5/mr0.5/seed42,median,citylearn_zone5,0.5,42,0.745449609213473,1.0106649171003053,1.0053183163059873,0.9153479179802135,output/imputation/cuda/paper_campaign/median/citylearn_zone5/mr0.5/seed42/metrics/median_metrics.json
median/citylearn_zone5/mr0.5/seed456,median,citylearn_zone5,0.5,456,0.7452519203242076,1.0095180025488282,1.0047477308005368,0.9150481925224248,output/imputation/cuda/paper_campaign/median/citylearn_zone5/mr0.5/seed456/metrics/median_metrics.json
median/eld/mr0.1/seed123,median,eld,0.1,123,0.40748865247931704,0.6255127372537266,0.7908936320730662,0.21800255440720306,output/imputation/cuda/paper_campaign/median/eld/mr0.1/seed123/metrics/median_metrics.json
median/eld/mr0.1/seed42,median,eld,0.1,42,0.40872399016132976,0.6269144250498138,0.7917792779871256,0.21883870202131778,output/imputation/cuda/paper_campaign/median/eld/mr0.1/seed42/metrics/median_metrics.json
median/eld/mr0.1/seed456,median,eld,0.1,456,0.40869276256418524,0.6267867516663609,0.7916986495292011,0.21880550263734022,output/imputation/cuda/paper_campaign/median/eld/mr0.1/seed456/metrics/median_metrics.json
median/eld/mr0.3/seed123,median,eld,0.3,123,0.4077135843259559,0.6253690394398598,0.7908027816338659,0.21831740683209658,output/imputation/cuda/paper_campaign/median/eld/mr0.3/seed123/metrics/median_metrics.json
median/eld/mr0.3/seed42,median,eld,0.3,42,0.4081856883123462,0.6254342243207629,0.790843994932479,0.21852214246298346,output/imputation/cuda/paper_campaign/median/eld/mr0.3/seed42/metrics/median_metrics.json
median/eld/mr0.3/seed456,median,eld,0.3,456,0.40793239726922437,0.6252811219794447,0.7907471922045912,0.21840628737478748,output/imputation/cuda/paper_campaign/median/eld/mr0.3/seed456/metrics/median_metrics.json
median/eld/mr0.5/seed123,median,eld,0.5,123,0.40757323156070946,0.6249597990350285,0.7905439893105434,0.21827117149634725,output/imputation/cuda/paper_campaign/median/eld/mr0.5/seed123/metrics/median_metrics.json
median/eld/mr0.5/seed42,median,eld,0.5,42,0.40785381869537174,0.6253139618501138,0.7907679570203346,0.21841051693505478,output/imputation/cuda/paper_campaign/median/eld/mr0.5/seed42/metrics/median_metrics.json
median/eld/mr0.5/seed456,median,eld,0.5,456,0.4080404504673209,0.6256840165309789,0.7910019067808743,0.21853465113918982,output/imputation/cuda/paper_campaign/median/eld/mr0.5/seed456/metrics/median_metrics.json
median/etth1/mr0.1/seed123,median,etth1,0.1,123,0.7115637759009852,1.048687834508803,1.0240546052378277,0.8265413038100228,output/imputation/cuda/paper_campaign/median/etth1/mr0.1/seed123/metrics/median_metrics.json
median/etth1/mr0.1/seed42,median,etth1,0.1,42,0.699428277398092,0.9973961663129088,0.9986972345575554,0.8420941508683861,output/imputation/cuda/paper_campaign/median/etth1/mr0.1/seed42/metrics/median_metrics.json
median/etth1/mr0.1/seed456,median,etth1,0.1,456,0.7080848938757108,1.0677961948585428,1.0333422447856,0.8357299502965228,output/imputation/cuda/paper_campaign/median/etth1/mr0.1/seed456/metrics/median_metrics.json
median/etth1/mr0.3/seed123,median,etth1,0.3,123,0.7095399359271863,1.0350835986919003,1.0173905831547194,0.8297847880900423,output/imputation/cuda/paper_campaign/median/etth1/mr0.3/seed123/metrics/median_metrics.json
median/etth1/mr0.3/seed42,median,etth1,0.3,42,0.7094992334986908,1.0367344002988492,1.0182015519035754,0.8363414258279903,output/imputation/cuda/paper_campaign/median/etth1/mr0.3/seed42/metrics/median_metrics.json
median/etth1/mr0.3/seed456,median,etth1,0.3,456,0.7158854166666666,1.063092850622852,1.031063941093302,0.8449273874435664,output/imputation/cuda/paper_campaign/median/etth1/mr0.3/seed456/metrics/median_metrics.json
median/etth1/mr0.5/seed123,median,etth1,0.5,123,0.7113245236532577,1.041217009725897,1.0204004163689355,0.834897917405125,output/imputation/cuda/paper_campaign/median/etth1/mr0.5/seed123/metrics/median_metrics.json
median/etth1/mr0.5/seed42,median,etth1,0.5,42,0.7156542145123614,1.060390305239168,1.0297525456337402,0.8384391382628575,output/imputation/cuda/paper_campaign/median/etth1/mr0.5/seed42/metrics/median_metrics.json
median/etth1/mr0.5/seed456,median,etth1,0.5,456,0.7148644659429896,1.0558775338187767,1.0275590171950109,0.8406564100104552,output/imputation/cuda/paper_campaign/median/etth1/mr0.5/seed456/metrics/median_metrics.json
median/ettm1/mr0.1/seed123,median,ettm1,0.1,123,0.7097428338229963,1.0453503976625593,1.0224237857476515,0.8402275669271186,output/imputation/cuda/paper_campaign/median/ettm1/mr0.1/seed123/metrics/median_metrics.json
median/ettm1/mr0.1/seed42,median,ettm1,0.1,42,0.7021007734958558,1.0175348576754832,1.008729328251877,0.835478815494083,output/imputation/cuda/paper_campaign/median/ettm1/mr0.1/seed42/metrics/median_metrics.json
median/ettm1/mr0.1/seed456,median,ettm1,0.1,456,0.7170726132490997,1.0622305410879627,1.0306456913449755,0.8367519266260695,output/imputation/cuda/paper_campaign/median/ettm1/mr0.1/seed456/metrics/median_metrics.json
median/ettm1/mr0.3/seed123,median,ettm1,0.3,123,0.7146351260729614,1.0510105284334763,1.0251880454011724,0.8391658265799602,output/imputation/cuda/paper_campaign/median/ettm1/mr0.3/seed123/metrics/median_metrics.json
median/ettm1/mr0.3/seed42,median,ettm1,0.3,42,0.7070432640678694,1.0182128570661513,1.0090653383533452,0.8350865635886344,output/imputation/cuda/paper_campaign/median/ettm1/mr0.3/seed42/metrics/median_metrics.json
median/ettm1/mr0.3/seed456,median,ettm1,0.3,456,0.7097030765754132,1.0262587702307162,1.0130443081280878,0.8359019865434448,output/imputation/cuda/paper_campaign/median/ettm1/mr0.3/seed456/metrics/median_metrics.json
median/ettm1/mr0.5/seed123,median,ettm1,0.5,123,0.7166758750179675,1.0476118285283065,1.0235291048760198,0.8404532042076287,output/imputation/cuda/paper_campaign/median/ettm1/mr0.5/seed123/metrics/median_metrics.json
median/ettm1/mr0.5/seed42,median,ettm1,0.5,42,0.7091150294639724,1.0252393302751346,1.0125410264651673,0.837671389440239,output/imputation/cuda/paper_campaign/median/ettm1/mr0.5/seed42/metrics/median_metrics.json
median/ettm1/mr0.5/seed456,median,ettm1,0.5,456,0.7105929660885724,1.0276417492515744,1.0137266639738616,0.837088812531453,output/imputation/cuda/paper_campaign/median/ettm1/mr0.5/seed456/metrics/median_metrics.json
median/household_power/mr0.1/seed123,median,household_power,0.1,123,0.6695594392435433,0.9133172797980273,0.9556763467817059,0.9232056542419991,output/imputation/cuda/paper_campaign/median/household_power/mr0.1/seed123/metrics/median_metrics.json
median/household_power/mr0.1/seed42,median,household_power,0.1,42,0.6708317360415024,0.9216603966416023,0.9600314560688115,0.9234860307193525,output/imputation/cuda/paper_campaign/median/household_power/mr0.1/seed42/metrics/median_metrics.json
median/household_power/mr0.1/seed456,median,household_power,0.1,456,0.6720828812965906,0.9220978456098924,0.960259259580397,0.9242244291402693,output/imputation/cuda/paper_campaign/median/household_power/mr0.1/seed456/metrics/median_metrics.json
median/household_power/mr0.3/seed123,median,household_power,0.3,123,0.6698743315619988,0.9169047682608678,0.9575514441850462,0.9231980060705197,output/imputation/cuda/paper_campaign/median/household_power/mr0.3/seed123/metrics/median_metrics.json
median/household_power/mr0.3/seed42,median,household_power,0.3,42,0.6700275180262558,0.918372539306235,0.9583175566096215,0.9228870452177768,output/imputation/cuda/paper_campaign/median/household_power/mr0.3/seed42/metrics/median_metrics.json
median/household_power/mr0.3/seed456,median,household_power,0.3,456,0.670179316934715,0.9184982370246796,0.9583831368636865,0.9228855033494537,output/imputation/cuda/paper_campaign/median/household_power/mr0.3/seed456/metrics/median_metrics.json
median/household_power/mr0.5/seed123,median,household_power,0.5,123,0.6704728367691091,0.9177232520676902,0.9579787325758804,0.923110967840093,output/imputation/cuda/paper_campaign/median/household_power/mr0.5/seed123/metrics/median_metrics.json
median/household_power/mr0.5/seed42,median,household_power,0.5,42,0.670074877193864,0.9176215812153724,0.9579256658088728,0.9231143672853646,output/imputation/cuda/paper_campaign/median/household_power/mr0.5/seed42/metrics/median_metrics.json
median/household_power/mr0.5/seed456,median,household_power,0.5,456,0.6702921658881983,0.9185837118906891,0.9584277290910823,0.9232001634887991,output/imputation/cuda/paper_campaign/median/household_power/mr0.5/seed456/metrics/median_metrics.json
median/opsd_germany/mr0.1/seed123,median,opsd_germany,0.1,123,0.8870619562266111,1.2128292890956096,1.1012852896028393,0.9775218786516591,output/imputation/cuda/paper_campaign/median/opsd_germany/mr0.1/seed123/metrics/median_metrics.json
median/opsd_germany/mr0.1/seed42,median,opsd_germany,0.1,42,0.8889186366947184,1.2194579170452902,1.104290685030572,0.9774642504154075,output/imputation/cuda/paper_campaign/median/opsd_germany/mr0.1/seed42/metrics/median_metrics.json
median/opsd_germany/mr0.1/seed456,median,opsd_germany,0.1,456,0.8881302135715553,1.2179749156954387,1.1036190083971182,0.9771750993924089,output/imputation/cuda/paper_campaign/median/opsd_germany/mr0.1/seed456/metrics/median_metrics.json
median/opsd_germany/mr0.3/seed123,median,opsd_germany,0.3,123,0.8878312276959679,1.2158360797596923,1.102649572511454,0.9777651763636322,output/imputation/cuda/paper_campaign/median/opsd_germany/mr0.3/seed123/metrics/median_metrics.json
median/opsd_germany/mr0.3/seed42,median,opsd_germany,0.3,42,0.8881479192467407,1.2183689827542523,1.1037975279707108,0.97770038271888,output/imputation/cuda/paper_campaign/median/opsd_germany/mr0.3/seed42/metrics/median_metrics.json
median/opsd_germany/mr0.3/seed456,median,opsd_germany,0.3,456,0.8873265562088516,1.2161186202008194,1.102777683942153,0.9776844588945213,output/imputation/cuda/paper_campaign/median/opsd_germany/mr0.3/seed456/metrics/median_metrics.json
median/opsd_germany/mr0.5/seed123,median,opsd_germany,0.5,123,0.8879454562596859,1.2168666107919133,1.1031167711497787,0.9777965772522098,output/imputation/cuda/paper_campaign/median/opsd_germany/mr0.5/seed123/metrics/median_metrics.json
median/opsd_germany/mr0.5/seed42,median,opsd_germany,0.5,42,0.8880943881345991,1.2178599989956138,1.1035669435950017,0.9777417662823521,output/imputation/cuda/paper_campaign/median/opsd_germany/mr0.5/seed42/metrics/median_metrics.json
median/opsd_germany/mr0.5/seed456,median,opsd_germany,0.5,456,0.887885814164993,1.2174812421842434,1.1033953245252779,0.9776513082515629,output/imputation/cuda/paper_campaign/median/opsd_germany/mr0.5/seed456/metrics/median_metrics.json
median/physionet_2012/mr0.1/seed123,median,physionet_2012,0.1,123,0.6738814301389553,0.9025537592936559,0.9500282939437414,0.9773083820828594,output/imputation/cuda/paper_campaign/median/physionet_2012/mr0.1/seed123/metrics/median_metrics.json
median/physionet_2012/mr0.1/seed42,median,physionet_2012,0.1,42,0.6848578490504394,1.0795146222465997,1.038996930816737,0.9739622459089454,output/imputation/cuda/paper_campaign/median/physionet_2012/mr0.1/seed42/metrics/median_metrics.json
median/physionet_2012/mr0.1/seed456,median,physionet_2012,0.1,456,0.6935355036652834,1.1141356827706157,1.0555262586836083,0.9770150281677081,output/imputation/cuda/paper_campaign/median/physionet_2012/mr0.1/seed456/metrics/median_metrics.json
median/physionet_2012/mr0.3/seed123,median,physionet_2012,0.3,123,0.6761441166027763,0.9538488548559291,0.9766518595978452,0.9772053126445229,output/imputation/cuda/paper_campaign/median/physionet_2012/mr0.3/seed123/metrics/median_metrics.json
median/physionet_2012/mr0.3/seed42,median,physionet_2012,0.3,42,0.6805954163651319,1.0030832806278827,1.0015404538149633,0.9741508199290153,output/imputation/cuda/paper_campaign/median/physionet_2012/mr0.3/seed42/metrics/median_metrics.json
median/physionet_2012/mr0.3/seed456,median,physionet_2012,0.3,456,0.6861731579542718,1.0373340670955988,1.0184959828568785,0.9757154553802732,output/imputation/cuda/paper_campaign/median/physionet_2012/mr0.3/seed456/metrics/median_metrics.json
median/physionet_2012/mr0.5/seed123,median,physionet_2012,0.5,123,0.6754504294260113,0.9467481784974784,0.9730098552930893,0.9766115042905132,output/imputation/cuda/paper_campaign/median/physionet_2012/mr0.5/seed123/metrics/median_metrics.json
median/physionet_2012/mr0.5/seed42,median,physionet_2012,0.5,42,0.6802635984440488,0.9966907897185274,0.9983440237305612,0.974152188477642,output/imputation/cuda/paper_campaign/median/physionet_2012/mr0.5/seed42/metrics/median_metrics.json
median/physionet_2012/mr0.5/seed456,median,physionet_2012,0.5,456,0.6873905483674991,1.0571435290676707,1.028174853353101,0.9757002089784521,output/imputation/cuda/paper_campaign/median/physionet_2012/mr0.5/seed456/metrics/median_metrics.json
median/solar/mr0.1/seed123,median,solar,0.1,123,0.5296160079984102,1.024517297459166,1.012184418700054,0.683648981612206,output/imputation/cuda/paper_campaign/median/solar/mr0.1/seed123/metrics/median_metrics.json
median/solar/mr0.1/seed42,median,solar,0.1,42,0.5287048103265584,1.0227428153583469,1.0113074781481382,0.6831424119660683,output/imputation/cuda/paper_campaign/median/solar/mr0.1/seed42/metrics/median_metrics.json
median/solar/mr0.1/seed456,median,solar,0.1,456,0.5280947674450618,1.0233494435970993,1.011607356436824,0.6817015996781941,output/imputation/cuda/paper_campaign/median/solar/mr0.1/seed456/metrics/median_metrics.json
median/solar/mr0.3/seed123,median,solar,0.3,123,0.528115160752862,1.0216535767557717,1.0107688047994812,0.6821105323909309,output/imputation/cuda/paper_campaign/median/solar/mr0.3/seed123/metrics/median_metrics.json
median/solar/mr0.3/seed42,median,solar,0.3,42,0.5283565440964766,1.0230494202199552,1.0114590551376537,0.6820129515625762,output/imputation/cuda/paper_campaign/median/solar/mr0.3/seed42/metrics/median_metrics.json
median/solar/mr0.3/seed456,median,solar,0.3,456,0.5281682782225913,1.0235439731544118,1.0117035006138961,0.6813826437222017,output/imputation/cuda/paper_campaign/median/solar/mr0.3/seed456/metrics/median_metrics.json
median/solar/mr0.5/seed123,median,solar,0.5,123,0.5283159883929212,1.0223204099404215,1.0110986153389894,0.6821522985849928,output/imputation/cuda/paper_campaign/median/solar/mr0.5/seed123/metrics/median_metrics.json
median/solar/mr0.5/seed42,median,solar,0.5,42,0.5279395804180393,1.022503911544013,1.0111893549400197,0.6813989101384641,output/imputation/cuda/paper_campaign/median/solar/mr0.5/seed42/metrics/median_metrics.json
median/solar/mr0.5/seed456,median,solar,0.5,456,0.5274658053790022,1.021143465040233,1.0105164348194604,0.6810685535335173,output/imputation/cuda/paper_campaign/median/solar/mr0.5/seed456/metrics/median_metrics.json
saits/appliances_energy/mr0.1/seed123,saits,appliances_energy,0.1,123,0.3413919607273879,0.23121202929940088,0.480845119866471,0.33879082048650977,output/imputation/cuda/paper_campaign/saits/appliances_energy/mr0.1/seed123/metrics/saits_metrics.json
saits/appliances_energy/mr0.1/seed42,saits,appliances_energy,0.1,42,0.3392650813714124,0.23001465861805245,0.4795984347535472,0.3366247326417178,output/imputation/cuda/paper_campaign/saits/appliances_energy/mr0.1/seed42/metrics/saits_metrics.json
saits/appliances_energy/mr0.1/seed456,saits,appliances_energy,0.1,456,0.3364950007695352,0.22304014156699353,0.472271258459578,0.3345784591883511,output/imputation/cuda/paper_campaign/saits/appliances_energy/mr0.1/seed456/metrics/saits_metrics.json
saits/appliances_energy/mr0.3/seed123,saits,appliances_energy,0.3,123,0.36563941552420154,0.2638332086651491,0.513646968904859,0.3627000890413374,output/imputation/cuda/paper_campaign/saits/appliances_energy/mr0.3/seed123/metrics/saits_metrics.json
saits/appliances_energy/mr0.3/seed42,saits,appliances_energy,0.3,42,0.36099036421239666,0.25607307467804225,0.5060366337312371,0.35813125419632436,output/imputation/cuda/paper_campaign/saits/appliances_energy/mr0.3/seed42/metrics/saits_metrics.json
saits/appliances_energy/mr0.3/seed456,saits,appliances_energy,0.3,456,0.35835677027159885,0.2513065485492668,0.5013048459263753,0.3556328365875919,output/imputation/cuda/paper_campaign/saits/appliances_energy/mr0.3/seed456/metrics/saits_metrics.json
saits/appliances_energy/mr0.5/seed123,saits,appliances_energy,0.5,123,0.42008595977473145,0.33427020531923346,0.5781610548274879,0.41691083600471396,output/imputation/cuda/paper_campaign/saits/appliances_energy/mr0.5/seed123/metrics/saits_metrics.json
saits/appliances_energy/mr0.5/seed42,saits,appliances_energy,0.5,42,0.41672307374730566,0.3226011450095788,0.567979880814082,0.4134357539274202,output/imputation/cuda/paper_campaign/saits/appliances_energy/mr0.5/seed42/metrics/saits_metrics.json
saits/appliances_energy/mr0.5/seed456,saits,appliances_energy,0.5,456,0.4064420267623043,0.3099711700882144,0.5567505456559647,0.4036557949525719,output/imputation/cuda/paper_campaign/saits/appliances_energy/mr0.5/seed456/metrics/saits_metrics.json
saits/citylearn_zone5/mr0.1/seed123,saits,citylearn_zone5,0.1,123,0.10060845774641887,0.034199687928735165,0.18493157634307658,0.12335127319096242,output/imputation/cuda/paper_campaign/saits/citylearn_zone5/mr0.1/seed123/metrics/saits_metrics.json
saits/citylearn_zone5/mr0.1/seed42,saits,citylearn_zone5,0.1,42,0.09665780700769286,0.033251619696854536,0.18235026651160818,0.11884130665069614,output/imputation/cuda/paper_campaign/saits/citylearn_zone5/mr0.1/seed42/metrics/saits_metrics.json
saits/citylearn_zone5/mr0.1/seed456,saits,citylearn_zone5,0.1,456,0.0953792461149603,0.03245508002865985,0.1801529351097557,0.11722709695751131,output/imputation/cuda/paper_campaign/saits/citylearn_zone5/mr0.1/seed456/metrics/saits_metrics.json
saits/citylearn_zone5/mr0.3/seed123,saits,citylearn_zone5,0.3,123,0.11262394200615819,0.04202512264483534,0.2050002991335265,0.13815018895311326,output/imputation/cuda/paper_campaign/saits/citylearn_zone5/mr0.3/seed123/metrics/saits_metrics.json
